order_id,customer_id,order_date,categoria,valor_pedido,estado,regiao,idade_cliente,segmento_cliente,dia_semana,mes,trimestre,ano,dia_mes,fim_semana
O000012,C00688,2024-06-19,Alimentos,49.91,DF,Centro-Oeste,19,Bronze,2,6,2,2024,19,0
O007811,C00648,2024-06-20,Beleza,166.76,SP,Sudeste,36,Prata,3,6,2,2024,20,0
O000500,C00376,2024-06-20,Beleza,10.0,CE,Nordeste,47,Bronze,3,6,2,2024,20,0
O007366,C00173,2024-06-20,Beleza,128.66,CE,Nordeste,49,Ouro,3,6,2,2024,20,0
O000337,C00139,2024-06-20,Beleza,168.01,PA,Norte,52,Platina,3,6,2,2024,20,0
O007454,C00136,2024-06-20,Esportes,156.32,SP,Sudeste,44,Prata,3,6,2,2024,20,0
O001893,C00692,2024-06-20,Livros,55.49,PR,Sul,55,Ouro,3,6,2,2024,20,0
O005026,C00949,2024-06-20,Roupas,45.0,CE,Nordeste,22,Ouro,3,6,2,2024,20,0
O005343,C00485,2024-06-20,Casa e Jardim,130.85,CE,Nordeste,54,Prata,3,6,2,2024,20,0
O002947,C00060,2024-06-20,Casa e Jardim,297.59,SC,Sul,25,Prata,3,6,2,2024,20,0
O004324,C00181,2024-06-20,Brinquedos,55.61,GO,Centro-Oeste,23,Prata,3,6,2,2024,20,0
O002734,C00059,2024-06-20,Brinquedos,309.8,GO,Centro-Oeste,61,Platina,3,6,2,2024,20,0
O009673,C00839,2024-06-20,Casa e Jardim,375.33,PA,Norte,36,Platina,3,6,2,2024,20,0
O001557,C00319,2024-06-21,Eletrônicos,1671.96,RJ,Sudeste,37,Platina,4,6,2,2024,21,0
O002143,C00151,2024-06-21,Esportes,146.13,GO,Centro-Oeste,32,Bronze,4,6,2,2024,21,0
O008378,C00002,2024-06-21,Livros,113.68,RS,Sul,46,Prata,4,6,2,2024,21,0
O004366,C00656,2024-06-21,Livros,44.45,PE,Nordeste,38,Prata,4,6,2,2024,21,0
O003108,C00869,2024-06-21,Beleza,175.02,MG,Sudeste,34,Platina,4,6,2,2024,21,0
O003781,C00924,2024-06-21,Beleza,36.75,CE,Nordeste,28,Ouro,4,6,2,2024,21,0
O007734,C00765,2024-06-21,Eletrônicos,1735.68,MG,Sudeste,25,Ouro,4,6,2,2024,21,0
O005414,C00646,2024-06-21,Livros,42.78,SC,Sul,48,Prata,4,6,2,2024,21,0
O005513,C00580,2024-06-21,Roupas,553.21,PR,Sul,67,Platina,4,6,2,2024,21,0
O007981,C00648,2024-06-22,Alimentos,198.79,SP,Sudeste,36,Prata,5,6,2,2024,22,1
O000434,C00020,2024-06-22,Casa e Jardim,214.3,BA,Nordeste,61,Bronze,5,6,2,2024,22,1
O006549,C00178,2024-06-22,Livros,71.18,RJ,Sudeste,19,Bronze,5,6,2,2024,22,1
O008756,C00830,2024-06-22,Brinquedos,133.22,SP,Sudeste,48,Platina,5,6,2,2024,22,1
O000073,C00976,2024-06-22,Beleza,126.3,CE,Nordeste,32,Ouro,5,6,2,2024,22,1
O000474,C00353,2024-06-22,Brinquedos,222.45,RJ,Sudeste,55,Ouro,5,6,2,2024,22,1
O008236,C00685,2024-06-22,Roupas,87.47,PA,Norte,26,Prata,5,6,2,2024,22,1
O003001,C00380,2024-06-23,Casa e Jardim,153.86,PE,Nordeste,52,Prata,6,6,2,2024,23,1
O004659,C00436,2024-06-23,Brinquedos,111.51,RS,Sul,33,Ouro,6,6,2,2024,23,1
O000792,C00720,2024-06-23,Casa e Jardim,763.55,DF,Centro-Oeste,45,Platina,6,6,2,2024,23,1
O009297,C00654,2024-06-23,Roupas,10.0,PA,Norte,42,Ouro,6,6,2,2024,23,1
O002669,C00107,2024-06-23,Brinquedos,124.62,RS,Sul,61,Bronze,6,6,2,2024,23,1
O009501,C00457,2024-06-23,Brinquedos,161.99,RS,Sul,60,Bronze,6,6,2,2024,23,1
O001679,C00746,2024-06-23,Roupas,434.83,AM,Norte,52,Platina,6,6,2,2024,23,1
O003345,C00909,2024-06-23,Brinquedos,167.57,PR,Sul,41,Ouro,6,6,2,2024,23,1
O004232,C00760,2024-06-23,Beleza,226.26,RJ,Sudeste,28,Bronze,6,6,2,2024,23,1
O005499,C00550,2024-06-24,Eletrônicos,781.08,GO,Centro-Oeste,19,Prata,0,6,2,2024,24,0
O003111,C00520,2024-06-24,Eletrônicos,836.89,BA,Nordeste,69,Prata,0,6,2,2024,24,0
O003776,C00850,2024-06-24,Livros,10.0,CE,Nordeste,18,Prata,0,6,2,2024,24,0
O008482,C00543,2024-06-24,Brinquedos,72.33,PR,Sul,18,Ouro,0,6,2,2024,24,0
O001556,C00912,2024-06-24,Livros,10.0,PR,Sul,23,Bronze,0,6,2,2024,24,0
O002157,C00170,2024-06-24,Beleza,114.57,RJ,Sudeste,46,Prata,0,6,2,2024,24,0
O009309,C00433,2024-06-24,Esportes,213.46,BA,Nordeste,18,Platina,0,6,2,2024,24,0
O006108,C00820,2024-06-24,Casa e Jardim,456.72,MG,Sudeste,51,Prata,0,6,2,2024,24,0
O009133,C00506,2024-06-24,Alimentos,42.62,SP,Sudeste,29,Ouro,0,6,2,2024,24,0
O006823,C00325,2024-06-24,Livros,10.0,SC,Sul,46,Platina,0,6,2,2024,24,0
O004149,C00520,2024-06-24,Beleza,192.23,BA,Nordeste,69,Prata,0,6,2,2024,24,0
O009134,C00724,2024-06-24,Esportes,433.3,SC,Sul,58,Platina,0,6,2,2024,24,0
O008730,C00558,2024-06-25,Alimentos,207.6,RJ,Sudeste,67,Platina,1,6,2,2024,25,0
O002686,C00069,2024-06-25,Livros,94.64,CE,Nordeste,19,Ouro,1,6,2,2024,25,0
O009239,C00384,2024-06-25,Beleza,165.92,RJ,Sudeste,46,Ouro,1,6,2,2024,25,0
O006871,C00955,2024-06-25,Esportes,97.16,CE,Nordeste,66,Bronze,1,6,2,2024,25,0
O005016,C00972,2024-06-25,Casa e Jardim,412.81,RJ,Sudeste,25,Prata,1,6,2,2024,25,0
O008133,C00280,2024-06-25,Esportes,371.87,DF,Centro-Oeste,45,Ouro,1,6,2,2024,25,0
O005656,C00526,2024-06-25,Livros,28.51,BA,Nordeste,65,Prata,1,6,2,2024,25,0
O007259,C00682,2024-06-25,Beleza,80.31,RJ,Sudeste,30,Bronze,1,6,2,2024,25,0
O008420,C00940,2024-06-25,Eletrônicos,365.38,RJ,Sudeste,38,Prata,1,6,2,2024,25,0
O008873,C00899,2024-06-26,Beleza,137.37,PA,Norte,68,Prata,2,6,2,2024,26,0
O005564,C00754,2024-06-26,Eletrônicos,759.91,BA,Nordeste,32,Platina,2,6,2,2024,26,0
O007815,C00777,2024-06-26,Casa e Jardim,176.83,GO,Centro-Oeste,45,Bronze,2,6,2,2024,26,0
O007126,C00353,2024-06-26,Casa e Jardim,408.01,RJ,Sudeste,55,Ouro,2,6,2,2024,26,0
O000789,C00390,2024-06-26,Beleza,49.09,SC,Sul,69,Platina,2,6,2,2024,26,0
O007243,C00433,2024-06-26,Roupas,157.18,BA,Nordeste,18,Platina,2,6,2,2024,26,0
O001364,C00791,2024-06-26,Livros,28.17,AM,Norte,63,Bronze,2,6,2,2024,26,0
O006490,C00652,2024-06-27,Casa e Jardim,154.55,AM,Norte,52,Bronze,3,6,2,2024,27,0
O004312,C00531,2024-06-27,Esportes,266.68,SC,Sul,47,Platina,3,6,2,2024,27,0
O001748,C00090,2024-06-27,Eletrônicos,858.83,RS,Sul,62,Bronze,3,6,2,2024,27,0
O009208,C00258,2024-06-27,Eletrônicos,933.49,PA,Norte,23,Prata,3,6,2,2024,27,0
O004358,C00270,2024-06-27,Brinquedos,51.13,PE,Nordeste,24,Platina,3,6,2,2024,27,0
O009974,C00765,2024-06-27,Roupas,499.68,MG,Sudeste,25,Ouro,3,6,2,2024,27,0
O004687,C00975,2024-06-27,Eletrônicos,1104.79,SP,Sudeste,69,Ouro,3,6,2,2024,27,0
O009397,C00417,2024-06-27,Alimentos,52.68,MG,Sudeste,26,Prata,3,6,2,2024,27,0
O004930,C00374,2024-06-27,Casa e Jardim,258.2,SC,Sul,61,Ouro,3,6,2,2024,27,0
O009459,C00292,2024-06-28,Beleza,185.77,RS,Sul,69,Ouro,4,6,2,2024,28,0
O007402,C00252,2024-06-28,Eletrônicos,1369.54,PR,Sul,39,Ouro,4,6,2,2024,28,0
O002123,C00893,2024-06-28,Eletrônicos,643.23,MG,Sudeste,55,Bronze,4,6,2,2024,28,0
O009669,C00425,2024-06-28,Esportes,217.17,PR,Sul,67,Bronze,4,6,2,2024,28,0
O002777,C00444,2024-06-28,Roupas,235.19,PR,Sul,19,Prata,4,6,2,2024,28,0
O003636,C00310,2024-06-28,Livros,43.08,PE,Nordeste,50,Prata,4,6,2,2024,28,0
O007525,C00723,2024-06-28,Eletrônicos,809.34,RS,Sul,25,Bronze,4,6,2,2024,28,0
O004333,C00816,2024-06-28,Eletrônicos,355.02,PR,Sul,44,Prata,4,6,2,2024,28,0
O000903,C00444,2024-06-28,Alimentos,96.89,PR,Sul,19,Prata,4,6,2,2024,28,0
O006100,C00484,2024-06-28,Brinquedos,63.61,RS,Sul,43,Ouro,4,6,2,2024,28,0
O005547,C00242,2024-06-28,Alimentos,114.66,CE,Nordeste,49,Ouro,4,6,2,2024,28,0
O004477,C00262,2024-06-29,Alimentos,60.05,DF,Centro-Oeste,37,Ouro,5,6,2,2024,29,1
O004877,C00036,2024-06-29,Livros,10.0,DF,Centro-Oeste,64,Ouro,5,6,2,2024,29,1
O002992,C00986,2024-06-29,Beleza,311.69,PE,Nordeste,62,Platina,5,6,2,2024,29,1
O002038,C00782,2024-06-29,Beleza,47.12,PR,Sul,34,Bronze,5,6,2,2024,29,1
O004957,C00471,2024-06-29,Beleza,196.17,PR,Sul,64,Platina,5,6,2,2024,29,1
O009583,C00162,2024-06-29,Alimentos,224.09,DF,Centro-Oeste,21,Ouro,5,6,2,2024,29,1
O000310,C00967,2024-06-29,Beleza,121.2,CE,Nordeste,65,Ouro,5,6,2,2024,29,1
O008571,C00200,2024-06-29,Esportes,165.98,SC,Sul,23,Bronze,5,6,2,2024,29,1
O003364,C00654,2024-06-30,Beleza,106.45,PA,Norte,42,Ouro,6,6,2,2024,30,1
O002129,C00976,2024-06-30,Brinquedos,207.22,CE,Nordeste,32,Ouro,6,6,2,2024,30,1
O005591,C00426,2024-06-30,Roupas,27.84,GO,Centro-Oeste,42,Bronze,6,6,2,2024,30,1
O007895,C00191,2024-06-30,Roupas,315.53,MG,Sudeste,56,Platina,6,6,2,2024,30,1
O008573,C00320,2024-06-30,Esportes,166.4,MG,Sudeste,52,Platina,6,6,2,2024,30,1
O000488,C00423,2024-06-30,Eletrônicos,1114.16,PE,Nordeste,43,Platina,6,6,2,2024,30,1
O005416,C00961,2024-06-30,Eletrônicos,760.11,MG,Sudeste,43,Bronze,6,6,2,2024,30,1
O003392,C00313,2024-06-30,Livros,25.03,BA,Nordeste,28,Ouro,6,6,2,2024,30,1
O008776,C00224,2024-06-30,Brinquedos,126.23,SC,Sul,54,Platina,6,6,2,2024,30,1
O004474,C00419,2024-06-30,Livros,71.9,RJ,Sudeste,65,Prata,6,6,2,2024,30,1
O002615,C00318,2024-06-30,Brinquedos,102.43,BA,Nordeste,57,Bronze,6,6,2,2024,30,1
O002168,C00672,2024-07-01,Roupas,344.94,BA,Nordeste,35,Platina,0,7,3,2024,1,0
O005822,C00692,2024-07-01,Alimentos,183.48,PR,Sul,55,Ouro,0,7,3,2024,1,0
O003066,C00614,2024-07-01,Roupas,144.54,RJ,Sudeste,56,Bronze,0,7,3,2024,1,0
O000368,C00365,2024-07-01,Beleza,214.34,RJ,Sudeste,64,Ouro,0,7,3,2024,1,0
O007776,C00853,2024-07-01,Brinquedos,65.39,SC,Sul,49,Bronze,0,7,3,2024,1,0
O009387,C00036,2024-07-01,Eletrônicos,569.38,DF,Centro-Oeste,64,Ouro,0,7,3,2024,1,0
O002178,C00674,2024-07-01,Roupas,196.68,SC,Sul,29,Platina,0,7,3,2024,1,0
O009045,C00208,2024-07-01,Roupas,168.57,BA,Nordeste,61,Bronze,0,7,3,2024,1,0
O003290,C00176,2024-07-02,Roupas,155.25,DF,Centro-Oeste,39,Bronze,1,7,3,2024,2,0
O001947,C00896,2024-07-02,Eletrônicos,799.01,PA,Norte,32,Platina,1,7,3,2024,2,0
O002730,C00785,2024-07-02,Roupas,99.54,PE,Nordeste,37,Bronze,1,7,3,2024,2,0
O003610,C00947,2024-07-02,Casa e Jardim,296.87,PE,Nordeste,23,Bronze,1,7,3,2024,2,0
O001918,C00919,2024-07-02,Beleza,10.0,SC,Sul,68,Ouro,1,7,3,2024,2,0
O001782,C00115,2024-07-02,Beleza,41.4,RS,Sul,52,Bronze,1,7,3,2024,2,0
O003943,C00500,2024-07-02,Alimentos,102.07,PE,Nordeste,33,Prata,1,7,3,2024,2,0
O002811,C00559,2024-07-02,Roupas,209.72,SC,Sul,52,Ouro,1,7,3,2024,2,0
O006097,C00594,2024-07-02,Casa e Jardim,274.67,DF,Centro-Oeste,21,Platina,1,7,3,2024,2,0
O001147,C00466,2024-07-02,Livros,169.76,SC,Sul,23,Platina,1,7,3,2024,2,0
O009744,C00112,2024-07-02,Eletrônicos,1818.89,AM,Norte,34,Platina,1,7,3,2024,2,0
O000642,C00356,2024-07-02,Livros,92.94,BA,Nordeste,68,Ouro,1,7,3,2024,2,0
O005308,C00099,2024-07-02,Eletrônicos,694.86,PE,Nordeste,32,Platina,1,7,3,2024,2,0
O003668,C00696,2024-07-03,Brinquedos,84.0,RS,Sul,62,Bronze,2,7,3,2024,3,0
O001885,C00831,2024-07-03,Beleza,100.3,SC,Sul,22,Prata,2,7,3,2024,3,0
O000191,C00691,2024-07-03,Eletrônicos,567.09,AM,Norte,54,Bronze,2,7,3,2024,3,0
O009475,C00942,2024-07-03,Roupas,335.61,SC,Sul,35,Platina,2,7,3,2024,3,0
O005761,C00280,2024-07-03,Alimentos,179.0,DF,Centro-Oeste,45,Ouro,2,7,3,2024,3,0
O000700,C00445,2024-07-03,Eletrônicos,928.54,RJ,Sudeste,49,Bronze,2,7,3,2024,3,0
O000136,C00380,2024-07-03,Esportes,33.78,PE,Nordeste,52,Prata,2,7,3,2024,3,0
O004834,C00375,2024-07-03,Beleza,131.66,GO,Centro-Oeste,45,Ouro,2,7,3,2024,3,0
O008501,C00383,2024-07-03,Livros,40.73,PE,Nordeste,41,Bronze,2,7,3,2024,3,0
O007202,C00985,2024-07-03,Livros,35.6,DF,Centro-Oeste,19,Bronze,2,7,3,2024,3,0
O007148,C00577,2024-07-04,Brinquedos,10.0,DF,Centro-Oeste,63,Prata,3,7,3,2024,4,0
O005724,C00304,2024-07-04,Beleza,64.59,BA,Nordeste,36,Bronze,3,7,3,2024,4,0
O001338,C00779,2024-07-04,Roupas,185.32,PR,Sul,58,Platina,3,7,3,2024,4,0
O004513,C00198,2024-07-04,Beleza,81.16,BA,Nordeste,20,Prata,3,7,3,2024,4,0
O007316,C00897,2024-07-04,Brinquedos,132.68,AM,Norte,47,Platina,3,7,3,2024,4,0
O001824,C00007,2024-07-04,Casa e Jardim,177.25,RJ,Sudeste,56,Prata,3,7,3,2024,4,0
O007296,C00288,2024-07-04,Alimentos,46.12,PA,Norte,24,Platina,3,7,3,2024,4,0
O008614,C00656,2024-07-04,Beleza,19.67,PE,Nordeste,38,Prata,3,7,3,2024,4,0
O003758,C00495,2024-07-05,Livros,32.45,RJ,Sudeste,65,Prata,4,7,3,2024,5,0
O009222,C00622,2024-07-05,Alimentos,143.72,AM,Norte,30,Ouro,4,7,3,2024,5,0
O006903,C00141,2024-07-05,Roupas,232.65,AM,Norte,64,Platina,4,7,3,2024,5,0
O006790,C00477,2024-07-05,Casa e Jardim,138.72,CE,Nordeste,67,Bronze,4,7,3,2024,5,0
O006948,C00371,2024-07-05,Roupas,448.97,MG,Sudeste,52,Platina,4,7,3,2024,5,0
O004532,C00074,2024-07-05,Alimentos,216.0,RJ,Sudeste,35,Ouro,4,7,3,2024,5,0
O007767,C00040,2024-07-06,Casa e Jardim,10.0,AM,Norte,20,Bronze,5,7,3,2024,6,1
O009472,C00974,2024-07-06,Beleza,72.81,RS,Sul,52,Platina,5,7,3,2024,6,1
O000969,C00282,2024-07-06,Roupas,160.93,GO,Centro-Oeste,67,Platina,5,7,3,2024,6,1
O005436,C00541,2024-07-06,Casa e Jardim,421.38,SP,Sudeste,36,Bronze,5,7,3,2024,6,1
O008334,C00890,2024-07-07,Beleza,79.51,SC,Sul,68,Prata,6,7,3,2024,7,1
O002148,C00484,2024-07-07,Livros,97.81,RS,Sul,43,Ouro,6,7,3,2024,7,1
O002632,C00889,2024-07-07,Alimentos,55.32,SC,Sul,44,Bronze,6,7,3,2024,7,1
O009895,C00067,2024-07-07,Esportes,317.79,BA,Nordeste,57,Platina,6,7,3,2024,7,1
O006211,C00136,2024-07-07,Alimentos,212.2,SP,Sudeste,44,Prata,6,7,3,2024,7,1
O003569,C00722,2024-07-07,Roupas,227.5,BA,Nordeste,45,Ouro,6,7,3,2024,7,1
O009867,C00453,2024-07-07,Alimentos,52.67,GO,Centro-Oeste,69,Bronze,6,7,3,2024,7,1
O003459,C00315,2024-07-07,Livros,50.4,AM,Norte,25,Prata,6,7,3,2024,7,1
O009989,C00368,2024-07-07,Eletrônicos,2020.3,GO,Centro-Oeste,65,Platina,6,7,3,2024,7,1
O005478,C00934,2024-07-08,Livros,38.4,PR,Sul,44,Bronze,0,7,3,2024,8,0
O000314,C00948,2024-07-08,Alimentos,49.21,GO,Centro-Oeste,18,Prata,0,7,3,2024,8,0
O006596,C00422,2024-07-08,Alimentos,52.58,PA,Norte,59,Platina,0,7,3,2024,8,0
O007088,C00314,2024-07-08,Brinquedos,116.35,DF,Centro-Oeste,66,Platina,0,7,3,2024,8,0
O002873,C00356,2024-07-08,Beleza,140.5,BA,Nordeste,68,Ouro,0,7,3,2024,8,0
O003148,C00969,2024-07-08,Alimentos,116.41,AM,Norte,43,Prata,0,7,3,2024,8,0
O007779,C00263,2024-07-08,Beleza,179.58,RS,Sul,53,Prata,0,7,3,2024,8,0
O001188,C00369,2024-07-08,Brinquedos,42.56,SC,Sul,36,Bronze,0,7,3,2024,8,0
O005615,C00260,2024-07-08,Alimentos,119.78,PR,Sul,46,Ouro,0,7,3,2024,8,0
O001457,C00934,2024-07-09,Esportes,92.29,PR,Sul,44,Bronze,1,7,3,2024,9,0
O007597,C00417,2024-07-09,Livros,21.56,MG,Sudeste,26,Prata,1,7,3,2024,9,0
O002617,C00586,2024-07-09,Casa e Jardim,634.6,MG,Sudeste,46,Ouro,1,7,3,2024,9,0
O000607,C00359,2024-07-09,Brinquedos,170.27,BA,Nordeste,44,Prata,1,7,3,2024,9,0
O006509,C00570,2024-07-09,Casa e Jardim,230.01,PR,Sul,27,Bronze,1,7,3,2024,9,0
O007604,C00175,2024-07-09,Livros,10.0,DF,Centro-Oeste,68,Ouro,1,7,3,2024,9,0
O007695,C00974,2024-07-09,Eletrônicos,828.47,RS,Sul,52,Platina,1,7,3,2024,9,0
O005740,C00483,2024-07-09,Alimentos,92.39,PA,Norte,45,Bronze,1,7,3,2024,9,0
O007272,C00066,2024-07-09,Alimentos,55.51,GO,Centro-Oeste,67,Bronze,1,7,3,2024,9,0
O000393,C00115,2024-07-09,Alimentos,51.57,RS,Sul,52,Bronze,1,7,3,2024,9,0
O004235,C00002,2024-07-09,Alimentos,33.15,RS,Sul,46,Prata,1,7,3,2024,9,0
O006578,C00662,2024-07-09,Casa e Jardim,10.0,DF,Centro-Oeste,59,Bronze,1,7,3,2024,9,0
O001660,C00272,2024-07-09,Beleza,47.47,DF,Centro-Oeste,58,Bronze,1,7,3,2024,9,0
O006325,C00281,2024-07-09,Livros,81.51,PA,Norte,42,Platina,1,7,3,2024,9,0
O001565,C00459,2024-07-10,Brinquedos,82.55,GO,Centro-Oeste,50,Bronze,2,7,3,2024,10,0
O007058,C00489,2024-07-10,Brinquedos,147.98,DF,Centro-Oeste,29,Prata,2,7,3,2024,10,0
O002322,C00176,2024-07-10,Beleza,137.81,DF,Centro-Oeste,39,Bronze,2,7,3,2024,10,0
O001853,C00161,2024-07-10,Alimentos,104.07,BA,Nordeste,49,Prata,2,7,3,2024,10,0
O002762,C00578,2024-07-10,Brinquedos,136.39,DF,Centro-Oeste,19,Bronze,2,7,3,2024,10,0
O000217,C00252,2024-07-10,Beleza,182.06,PR,Sul,39,Ouro,2,7,3,2024,10,0
O008223,C00728,2024-07-10,Esportes,218.15,SP,Sudeste,30,Prata,2,7,3,2024,10,0
O006185,C00508,2024-07-10,Livros,73.18,GO,Centro-Oeste,33,Platina,2,7,3,2024,10,0
O005632,C00168,2024-07-10,Roupas,212.79,CE,Nordeste,32,Ouro,2,7,3,2024,10,0
O006016,C00531,2024-07-10,Casa e Jardim,320.49,SC,Sul,47,Platina,2,7,3,2024,10,0
O004958,C00792,2024-07-11,Esportes,121.46,CE,Nordeste,52,Prata,3,7,3,2024,11,0
O007491,C00810,2024-07-11,Esportes,370.53,PR,Sul,66,Platina,3,7,3,2024,11,0
O003244,C00254,2024-07-11,Casa e Jardim,250.04,PA,Norte,65,Ouro,3,7,3,2024,11,0
O007586,C00656,2024-07-11,Roupas,72.53,PE,Nordeste,38,Prata,3,7,3,2024,11,0
O008891,C00230,2024-07-11,Brinquedos,166.13,GO,Centro-Oeste,45,Platina,3,7,3,2024,11,0
O000298,C00513,2024-07-11,Brinquedos,102.64,PE,Nordeste,31,Ouro,3,7,3,2024,11,0
O004815,C00938,2024-07-11,Beleza,322.93,GO,Centro-Oeste,68,Platina,3,7,3,2024,11,0
O008814,C00351,2024-07-11,Casa e Jardim,466.79,SC,Sul,63,Platina,3,7,3,2024,11,0
O001119,C00843,2024-07-11,Beleza,111.59,PR,Sul,26,Bronze,3,7,3,2024,11,0
O000996,C00510,2024-07-11,Brinquedos,90.9,CE,Nordeste,54,Platina,3,7,3,2024,11,0
O001084,C00894,2024-07-12,Alimentos,97.65,SC,Sul,50,Ouro,4,7,3,2024,12,0
O005893,C00354,2024-07-12,Livros,99.01,SP,Sudeste,55,Platina,4,7,3,2024,12,0
O008261,C00692,2024-07-12,Esportes,283.83,PR,Sul,55,Ouro,4,7,3,2024,12,0
O001314,C00016,2024-07-12,Livros,128.58,SC,Sul,20,Ouro,4,7,3,2024,12,0
O006757,C00127,2024-07-13,Esportes,70.34,MG,Sudeste,50,Ouro,5,7,3,2024,13,1
O005108,C00927,2024-07-13,Livros,26.71,DF,Centro-Oeste,21,Ouro,5,7,3,2024,13,1
O007256,C00183,2024-07-13,Beleza,11.3,RS,Sul,45,Ouro,5,7,3,2024,13,1
O006798,C00766,2024-07-13,Eletrônicos,303.05,RS,Sul,55,Prata,5,7,3,2024,13,1
O006385,C00865,2024-07-13,Beleza,282.79,PA,Norte,61,Platina,5,7,3,2024,13,1
O001639,C00638,2024-07-13,Brinquedos,344.37,RS,Sul,29,Ouro,5,7,3,2024,13,1
O009784,C00832,2024-07-13,Alimentos,41.18,PE,Nordeste,55,Ouro,5,7,3,2024,13,1
O008388,C00686,2024-07-13,Roupas,51.21,CE,Nordeste,67,Bronze,5,7,3,2024,13,1
O003042,C00715,2024-07-13,Esportes,163.14,PA,Norte,56,Bronze,5,7,3,2024,13,1
O000712,C00020,2024-07-13,Roupas,201.27,BA,Nordeste,61,Bronze,5,7,3,2024,13,1
O005821,C00835,2024-07-13,Eletrônicos,1150.46,PR,Sul,54,Platina,5,7,3,2024,13,1
O003274,C00756,2024-07-14,Brinquedos,59.38,BA,Nordeste,18,Ouro,6,7,3,2024,14,1
O007508,C00095,2024-07-14,Alimentos,128.85,PR,Sul,42,Platina,6,7,3,2024,14,1
O005955,C00218,2024-07-14,Esportes,10.0,PA,Norte,69,Prata,6,7,3,2024,14,1
O002985,C00405,2024-07-14,Casa e Jardim,338.44,SP,Sudeste,49,Ouro,6,7,3,2024,14,1
O008759,C00291,2024-07-14,Roupas,215.22,RJ,Sudeste,65,Ouro,6,7,3,2024,14,1
O002110,C00898,2024-07-14,Beleza,191.81,DF,Centro-Oeste,59,Prata,6,7,3,2024,14,1
O001743,C00057,2024-07-14,Esportes,309.16,AM,Norte,64,Ouro,6,7,3,2024,14,1
O000870,C00395,2024-07-14,Esportes,21.5,AM,Norte,20,Prata,6,7,3,2024,14,1
O000457,C00119,2024-07-14,Roupas,32.21,AM,Norte,56,Bronze,6,7,3,2024,14,1
O005216,C00145,2024-07-14,Casa e Jardim,254.83,AM,Norte,22,Ouro,6,7,3,2024,14,1
O005400,C00547,2024-07-14,Roupas,163.33,GO,Centro-Oeste,33,Prata,6,7,3,2024,14,1
O006913,C00770,2024-07-14,Casa e Jardim,171.51,PE,Nordeste,25,Platina,6,7,3,2024,14,1
O009800,C00554,2024-07-14,Brinquedos,10.0,PE,Nordeste,44,Ouro,6,7,3,2024,14,1
O002075,C00911,2024-07-15,Brinquedos,148.43,DF,Centro-Oeste,51,Ouro,0,7,3,2024,15,0
O005922,C00093,2024-07-15,Roupas,156.71,MG,Sudeste,41,Platina,0,7,3,2024,15,0
O001027,C00666,2024-07-15,Roupas,90.39,RJ,Sudeste,22,Prata,0,7,3,2024,15,0
O008436,C00637,2024-07-15,Brinquedos,108.87,GO,Centro-Oeste,53,Prata,0,7,3,2024,15,0
O009414,C00056,2024-07-15,Alimentos,157.06,MG,Sudeste,45,Prata,0,7,3,2024,15,0
O004030,C00961,2024-07-15,Casa e Jardim,227.03,MG,Sudeste,43,Bronze,0,7,3,2024,15,0
O001502,C00489,2024-07-15,Brinquedos,10.0,DF,Centro-Oeste,29,Prata,0,7,3,2024,15,0
O006119,C00846,2024-07-15,Eletrônicos,187.7,AM,Norte,68,Bronze,0,7,3,2024,15,0
O006299,C00982,2024-07-15,Beleza,151.34,PA,Norte,40,Platina,0,7,3,2024,15,0
O004576,C00612,2024-07-15,Casa e Jardim,116.02,SP,Sudeste,35,Bronze,0,7,3,2024,15,0
O002544,C00964,2024-07-16,Beleza,117.8,RJ,Sudeste,64,Ouro,1,7,3,2024,16,0
O000602,C00899,2024-07-16,Esportes,16.43,PA,Norte,68,Prata,1,7,3,2024,16,0
O009127,C00278,2024-07-16,Eletrônicos,10.0,RJ,Sudeste,18,Platina,1,7,3,2024,16,0
O001007,C00630,2024-07-16,Livros,131.09,RJ,Sudeste,37,Platina,1,7,3,2024,16,0
O002830,C00491,2024-07-16,Esportes,155.96,PR,Sul,18,Bronze,1,7,3,2024,16,0
O001398,C00814,2024-07-16,Esportes,224.31,CE,Nordeste,42,Ouro,1,7,3,2024,16,0
O006408,C00570,2024-07-16,Casa e Jardim,208.51,PR,Sul,27,Bronze,1,7,3,2024,16,0
O007400,C00571,2024-07-16,Esportes,121.88,GO,Centro-Oeste,60,Bronze,1,7,3,2024,16,0
O006137,C00476,2024-07-16,Livros,56.29,PA,Norte,30,Platina,1,7,3,2024,16,0
O000010,C00926,2024-07-17,Roupas,184.93,RJ,Sudeste,25,Ouro,2,7,3,2024,17,0
O001194,C00677,2024-07-17,Roupas,203.02,SC,Sul,61,Platina,2,7,3,2024,17,0
O007669,C00893,2024-07-17,Roupas,122.84,MG,Sudeste,55,Bronze,2,7,3,2024,17,0
O005766,C00476,2024-07-17,Esportes,266.93,PA,Norte,30,Platina,2,7,3,2024,17,0
O005217,C00451,2024-07-17,Esportes,394.99,PR,Sul,39,Platina,2,7,3,2024,17,0
O001794,C00410,2024-07-17,Brinquedos,146.18,PE,Nordeste,44,Platina,2,7,3,2024,17,0
O002717,C00375,2024-07-17,Beleza,183.81,GO,Centro-Oeste,45,Ouro,2,7,3,2024,17,0
O008041,C00842,2024-07-17,Esportes,84.1,PA,Norte,31,Prata,2,7,3,2024,17,0
